"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.000507925300013","Article","L. Franco-Trigo and P. Marques-Sanchez and J. Tudball and S. {Benrimoj I} and F. Martinez-Martinez and D. Sabater-Hernandez","Collaborative health service planning: A stakeholder analysis with social network analysis to develop a community pharmacy service","RESEARCH IN SOCIAL \& ADMINISTRATIVE PHARMACY",2020,"16","2","216-229","FEB","Background: Stakeholder participation optimizes health planning, fostering the acceptability and integration of new health services. Collaborative approaches may help overcome existing challenges in the development, implementation and evaluation of community pharmacy services (CPSs). Stakeholder analyses lay the foundation for building collaboration in the integrated delivery of health care. Objectives: This stakeholder analysis was performed to organize a collaborative initiative to develop a CPS aimed at preventing cardiovascular diseases in Andalucia (Spain). It aimed to identify stakeholders, differentiate/categorize them, and analyze stakeholder relationships. Method: Stakeholders were identified using the snowballing technique. To differentiate/categorize stakeholders and analyze the relationships (i.e., collaboration) an online web-based questionnaire was sent to 186 stakeholders. Stakeholders were asked for: (1) their influence, interest and attitude toward the initiative; (2) stakes/interests; (3) capacity to contribute to the initiative; (4) desire for involvement; (5) concerns; (6) whom they considered a key stakeholder; and (7) the level of collaboration they had with other stakeholders. Data analysis combined descriptive qualitative content analysis, descriptive quantitative analysis and social network analysis. Results: Of the 186 stakeholders approached, 96 (51.6\%) participated. The identification process yielded 217 stakeholders (individuals, organizations or collectives), classified into 10 groups. Fifty-seven stakeholders were considered critical to the intended initiative. Most participant stakeholders supported the initiative and were willing to collaborate in the development of the CPS. Public health and science were the main driving interests. A collaboration network existed between the 96 stakeholders. Conclusion: This study revealed the magnitude of the social system surrounding the development of a CPS aimed at preventing cardiovascular disease. A large array of stakeholders was identified and analyzed, and a group of critical stakeholders selected. Stakeholder characteristics such as attitude toward the initiative, potential contribution, desire for involvement, and the existing collaboration network, provided complementary information that was helpful for planning the process and stakeholder engagement.","10.1016/j.sapharm.2019.05.008",NA,"1551-7411","1934-8150","WOS:000507925300013","Marques-Sanchez, Pilar/Y-9161-2019 ","Marques-Sanchez, Pilar/0000-0002-1304-1552 Benrimoj, Shalom (charlie)/0000-0001-9768-7838 FRANCO-TRIGO, LUCIA/0000-0001-6833-6035",NA,NA,NA,NA,NA,NA,NA,NA,NA,123
"WOS.000499080100006","Article","Ioana Doina Moldovan and Kathryn Suh and Erin Yiran Liu and Ann Jolly","Network analysis of cases with methicillin-resistant <i>Staphylococcus aureus</i> and controls in a large tertiary care facility","AMERICAN JOURNAL OF INFECTION CONTROL",2019,"47","12","1420-1425","DEC","Background: Despite increased awareness of infection control precautions, methicillin-resistant Staphylococcus aureus (MRSA) still spreads through patients and contaminated objects, causing a substantial burden of illness and cost. Our objective was to define risk factors for contracting MRSA in a tertiary health care facility using a historic case-control study and to validate health care network changes during pre-outbreak and outbreak periods. Methods: We conducted a case-control study using secondary data on hospitalizations where infected or colonized cases were compared with matched controls who tested negative by age, sex, and campus over 1 year. Social networks of all cases and controls were built from links joining patients to rooms, roommates, and health care providers over time. Results: Matched controls were similar to cases in comorbidity, lengths of stay, mortality, and number of roommates, rooms, and health care providers. As expected, the number of rooms and roommates increased in the outbreak by more than 50\%. A timed animation of the network at one campus identified potential source patients linked to 2 rooms and many roommates, after which cases connected to those same rooms proliferated. Conclusions: Only the network animation over time revealed possible transmission of MRSA through the network, rather than attributes measured in the traditional case control study. (C) 2019 Association for Professionals in Infection Control and Epidemiology, Inc. Published by Elsevier Inc. All rights reserved.","10.1016/j.ajic.2019.05.026",NA,"0196-6553","1527-3296","WOS:000499080100006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124
"WOS.000757738600001","Article","Qing Xia and Lanjian Liu and Xiaoping Li","Evolution of the emergency drug innovation network and policy implications: Evidence from COVID-19 drug patents","SCIENCE AND PUBLIC POLICY",2022,"49","3","403-413","2022 JUN 15","Developing emergency drugs in time is key to responding to public health emergencies such as the coronavirus disease 2019 (COVID-19) pandemic. This research constructs patent assignee citation networks based on COVID-19 drug patents and applies technology life cycle analysis and social network analysis to examine these networks. The results reveal the evolution and structure of the emergency drug innovation network and identify innovation entities with different research and development (R\&D) capabilities or a foundation for cooperation. This study attempts to provide the basis for theories and policies to accelerate R\&D of emergency drugs. The key results are as follows: (1) Technologies of the emergency drug innovation network show fluctuating growth aligned closely with public health emergencies. (2) The network presents a sparse structure with many active factions, whose members have the advantage of cooperating. (3) Three types of innovation entities are identified: the main technology suppliers, potential suppliers of other supporting technologies, and peripheral suppliers of other supporting technologies.","10.1093/scipol/scab087",NA,"0302-3427","1471-5430","WOS:000757738600001",NA,NA,"JAN 2022",NA,NA,NA,NA,NA,NA,NA,NA,125
"WOS.000840164000001","Article","Hua Guo and Jiandong Zhang and Shihui Feng and Boyin Chen and Minhong Wang","Risk Communication in the Alert Phase of the COVID-19 Pandemic: Analysis of News Flow at National and Global Levels","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2022,"19","15",NA,"AUG","This study examined the global media citation network of COVID-19-related news at two stages of the pandemic alert phase, i.e., the national level alert stage and the global level alert stage. The findings reveal that the small-world pattern and scale-free property of media citation networks contributed to the rapid spread of COVID-19-related news around the world. Within the networks, a small number of media outlets from a few countries formed the backbone of the network to control the risk communication; meanwhile, many media of geographical and cultural similarities formed cross-border collaborative cliques in the periphery of the network. When the alert phase escalated from the national level to the global level, the network demonstrated a number of changes. The findings contribute to the understanding of risk communication for international public health emergencies by taking into account the network perspective and evolutionary nature of public health emergencies in analysis.","10.3390/ijerph19159588","9588",NA,"1660-4601","WOS:000840164000001","Wang, Xuezhen/IUN-6267-2023 ","Wang, Minhong/0000-0002-1084-6814",NA,NA,NA,NA,NA,NA,NA,NA,NA,126
"WOS.000848634100003","Article","Dylan D. Power and Barry M. Lambe and Niamh M. Murphy","Using systems science methods to enhance the work of national and local walking partnerships: practical insights from Ireland","EUROPEAN JOURNAL OF PUBLIC HEALTH",2022,"32","1","i8-i13","AUG 26","Background Physical activity (PA) literature is dominated by individual-level descriptive studies, which are known to have limited impact on population PA levels. Leveraging systems science methods offers opportunities to approach PA in a manner which embraces its inherent complexity. This study describes how participatory systems mapping and social network analysis (SNA) were used to understand the work of local and national level walking systems in Ireland. Methods Two adapted participatory action research workshops with multisectoral stakeholders were used to develop a systems map for walking in Cork, Ireland. The Global Action Plan for Physical Activity 2018-2030 (GAPPA) map was used as a framework to categorize workshop outcomes. Secondly, SNA methods were used to analyse the communication network between partners of Get Ireland Walking, a national walking promotion initiative, as defined within their strategic plan and the actual communication network as experienced by the partners. Results The systems mapping process allowed stakeholders to identify 19 suggested actions for the Cork walking system. The SNA found that there were considerably fewer communication ties between partners in the actual communication network than in the strategy defined network. Conclusion The systems mapping process was a useful catalyst for engaging stakeholders in cross-sectoral communication and the GAPPA was a practical way to organize workshop outcomes. Social network analysis methods highlighted that the communication network of a national level walking promotion partnership is not working as planned. Overall, the use of systems science methods can provide practical insights for local and national level walking systems.","10.1093/eurpub/ckac076",NA,"1101-1262","1464-360X","WOS:000848634100003",NA,"Lambe, Barry/0000-0002-8876-3189 Murphy, Niamh/0000-0002-0176-2897 Power, Dylan/0000-0001-6829-2757",NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"WOS.000628995100008","Article","Pilar Marques-Sanchez and Jose Alberto Benitez-Andrades and Maria Dolores {Calvo Sanchez} and Natalia Arias","The socialisation of the adolescent who carries out team sports: a transversal study of centrality with a social network analysis","BMJ OPEN",2021,"11","3",NA,NA,"Objectives To analyse the physical activity carried out by the adolescents in the study, its relationship to being overweight (overweight+obese) and to analyse the structure of the social network of friendship established in adolescents doing group sports, using different parameters indicative of centrality. Setting It was carried out in an educational environment, in 11 classrooms belonging to 5 Schools in Ponferrada (Spain). Participants 235 adolescents were included in the study (49.4\% female), who were classified as normal weight or overweight. Primary and secondary outcome measures Physical Activity Questionnaire for Adolescents (PAQ-A) was used to study the level of physical activity. A social network analysis was carried out to analyse structural variables of centrality in different degrees of contact. Results 30.2\% of the participants in our study were overweight. Relative to female participants in this study, males obtained significantly higher scores in the PAQ-A (OR: 2.11; 95\% CI: 1.04 to 4.25; p value: 0.036) and were more likely to participate in group sport (OR: 4.59; 95\% CI: 2.28 to 9.22; p value: 0.000). We found no significant relationship between physical activity and the weight status in the total sample, but among female participants, those with overweight status had higher odds of reporting high levels of physical exercise (OR: 4.50; 95\% CI: 1.21 to 16.74; p value: 0.025). In terms of centrality, differentiating by gender, women who participated in group sports were more likely to be classified as having low values of centrality, while the opposite effect occurred for men, more likely to be classified as having high values of centrality. Conclusions Our findings, with limitations, underline the importance of two fundamental aspects to be taken into account in the design of future strategies: gender and the centrality within the social network depending on the intensity of contact they have with their peers.","10.1136/bmjopen-2020-042773","e042773","2044-6055",NA,"WOS:000628995100008","BenÃ­tez Andrades, JosÃ© Alberto/M-1195-2017","BenÃ­tez Andrades, JosÃ© Alberto/0000-0002-4450-349X",NA,NA,NA,NA,NA,NA,NA,NA,NA,131
"WOS.000856781800007","Article","Kashish Goyal and Aniket Nafri and Mahima Marwah and Saikumar Aramadaka and Pranshul Aggarwal and Sakshi Malhotra and Raam Mannam and Oman Gupta and Kashish Malhotra","Evaluating the Global Impact of Stroke Awareness Month: A Serial Cross-Sectional Analysis","CUREUS JOURNAL OF MEDICAL SCIENCE",2022,"14","9",NA,"SEP 10","Introduction: Stroke is the second-leading cause of mortality in the world and ranks fifth in terms of causes of death in the United States. ``Time is brain{''} when it comes to the detection and treatment of a stroke as it can reduce morbidity and disability in the long run. May is recognized as Stroke Awareness Month to involve the concerned stakeholders. The goal of this month is to raise public awareness of the risk factors for stroke and to minimize its occurrence. We, for the first time, evaluated the actual impact of this awareness campaign to formulate evidence-based recommendations to promote stroke awareness.Methods: The total number of tweets posted in the month of May from 2014 to 2022 were extracted. The search queries used were ``stroke awareness month OR stroke month OR \#strokemonth OR \#strokewarenessmonth{''} and ``stroke OR \#stroke{''}. Social network analysis of the tweets was done to understand the context of posts. Network analysis provides the capacity to estimate complex patterns of relationships and gives insights into useful information about impact, reach, and interactions in an environment. The top 100 related hashtags, influencers, and keywords were extracted. Beyond social media usage, Google Trends web search analysis was done for the search term `stroke awareness month' for interest by region of the last five years to get an overall idea of the internet search trends globally.Results: Out of the total 989,935 tweets about stroke posted in May 2022, only 1.07\% of the tweets were specific to Stroke Awareness Month. The mean and standard deviation of the percentage of targeted action from 2014 to 2022 have been 3.14\% and 1.35\%, respectively. Forty-five percent of the top users never collaborated with each other. On Google Trends analysis, the event had primary involvement from the United States and the United Kingdom. The event had very limited reach in other continents, especially in Asian and African countries.Conclusion: Our estimates highlight the limited digital impact of Stroke Awareness Month globally. The use of social media should be promoted, particularly in developing countries, to provide reliable information and generate user involvement on a global scale. Findings from this study can be leveraged to inform future policies for stroke awareness campaigns that improve public and global health.","10.7759/cureus.28997","e28997",NA,"2168-8184","WOS:000856781800007","Malhotra, Kashish/ABT-8009-2022 ","Malhotra, Kashish/0000-0002-6985-5731 Goyal, Kashish/0000-0002-6997-7691",NA,NA,NA,NA,NA,NA,NA,NA,NA,134
"WOS.000920550000007","Article","Silvia Coronado-Ferrer and Antonia Ferrer-Sapena and Rafael Aleixandre-Benavent and Juan Carlos {Valderrama Zurian} and Lourdes {Castello Cogollos","Global Trends in Scientific Research on Pediatric Obesity","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2022,"19","3",NA,"FEB","(1) Introduction: The aim of this study was to analyze scientific production, collaboration among countries, and research topics focusing on pediatric obesity. (2) Methods: The papers that were included in the study were retrieved from theWeb of Science Core Collection from Clarivate Analytics. A bibliometric analysis of several focuses, including journals of publication, subject categories, most frequent author keywords, and journal impact factors, was conducted. Social network analysis was used to recognize collaboration groups between countries and the co-occurrences of author keywords. (3) Results: A total of 12,171 research articles were published in 2036 journals classified under a variety of subject areas, with pediatrics (27.7\%), nutrition and dietetics (18.5\%), and public environmental and occupational health (18.4\%) accounting for the most frequent study areas, and Pediatric Obesity (309), the International Journal of Obesity (299), and BMC Public Health being the most productive journals. The main challenges identified for pediatric obesity include general topics such as physical activity, nutrition, diet, and prevention as well as other more specific challenges such as metabolic syndrome, insulin resistance, eating behavior, and cardiovascular diseases. (4) Conclusions: We observed a growth rate in the number of published articles of 59.8\%, which serves as evidence of the importance of the topic. The number of funded papers also doubled from 2010 to 2019. There has been significant global collaboration on the topic, with countries across five continents being involved. The results of the thematic analysis reveal the importance of exercise and nutrition-related topics along with specialized health terms and terms related to public health.","10.3390/ijerph19031251","1251",NA,"1660-4601","WOS:000920550000007","/ACP-0932-2022 ","Castello-Cogollos, Lourdes/0000-0002-0305-3154",NA,NA,NA,NA,NA,NA,NA,NA,NA,135
"WOS.000471709800003","Article","Kayo Fujimoto and Peng Wang and Charlene A. Flash and Lisa M. Kuhns and Yucheng Zhao and Muhammad Amith and John A. Schneider","Network Modeling ofPrEP Uptake on Referral Networks and Health Venue Utilization Among Young Men Who Have Sex withMen","AIDS AND BEHAVIOR",2019,"23","7","1698-1707","JUL","The objective of this study is to identify individual-level factors and health venue utilization patterns associated with uptake of pre-exposure prophylaxis (PrEP) and to evaluate whether PrEP uptake behavior is further diffused among young men who have sex with men (YMSM) through health venue referral networks. A sample of 543 HIV-seronegative YMSM aged 16-29 were recruited in 2014-2016 in Chicago, IL, and Houston, TX. Stochastic social network models were estimated to model PrEP uptake. PrEP uptake was associated with more utilization of health venues in Houston and higher levels of sexual risk behavior in Chicago. In Houston, both Hispanic and Black YMSM compared to White YMSM were less likely to take PrEP. No evidence was found to support the spread of PrEP uptake via referral networks, which highlights the need for more effective PrEP referral network systems to scale up PrEP implementation among at-risk YMSM.","10.1007/s10461-018-2327-7",NA,"1090-7165","1573-3254","WOS:000471709800003","Wang, Peng/AAV-7760-2021 Kuhns, Lisa/ABF-9280-2020 Amith, Muhammad/GZB-1844-2022 ","Wang, Peng/0000-0002-7701-561X Kuhns, Lisa/0000-0001-8294-7801 Amith, Muhammad/0000-0003-4333-1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,136
"WOS.000543978800006","Article","Hyun-Hee Heo and Woojin Jeong and Xian Hua Che and Haejoo Chung","A stakeholder analysis of community-led collaboration to reduce health inequity in a deprived neighbourhood in South Korea","GLOBAL HEALTH PROMOTION",2020,"27","2","35-44","JUN","Intersectoral collaboration amongst health and other sectors, as well as between government and non-governmental organisations, has been highlighted as a way to improve health equity. We used a mixed-methods approach to assess collaborative relationships between multiple government sectors and civil society and to suggest possible health promotion interventions and policy alternatives for the urban poor in deprived neighborhoods. A total of 18 participants involved in health promotion interventions and policy processes related to the inner-city area of Seoul were recruited using purposive sampling methods. Participants included stakeholders working for or engaging in governments (3), public health care institutions (5), social service providers (3), community-based organisations (CBOs) (4) and faith-based organisations (3). We conducted semi-structured, one-on-one interviews and then collected survey data. Quantitative data were analysed using social network analysis, and qualitative data were analysed through iterative and consensus processes. The social network analysis indicated that a CBO plays the most substantial role in sharing and controlling informational resources to promote health. A stakeholder analysis showed that the CBO neutrally and negatively viewed the possibility of collaboration with other stakeholders. Three themes related to challenges to intersectoral collaboration emerged: (1) lack of trust and communication, (2) need of a coalition with a committed leading actor for future collaboration and (3) organisational and political silos within and across public sectors. Increased understanding of the current status of and challenges to collaboration can inform the planning and implementation of complex intervening strategies and policies tailored to vulnerable people in deprived neighborhoods. Community-led collaborative actions empower people in marginalised communities to envision a healthier community.","10.1177/1757975918791517",NA,"1757-9759","1757-9767","WOS:000543978800006",NA,"Chung, Haejoo/0000-0002-2661-4161 Heo, Hyun-Hee/0000-0002-8046-2752",NA,NA,NA,NA,NA,NA,NA,NA,NA,139
"WOS.000827235500001","Article","Maria {Alejandra Rubio} and Daniela Mosquera and Martha Blanco and Felipe Montes and Carolyn Finck and Martin Duval and Catalina Trillos and Ana {Maria Jaramillo} and Lisa G. Rosas and Abby C. King and Olga L. Sarmiento","Cross-sector co-creation of a community-based physical activity program for breast cancer survivors in Colombia","HEALTH PROMOTION INTERNATIONAL",2022,"37","3",NA,"JUN 1","Benefits of physical activity (PA) in breast cancer survivors (BCS) are well established. However, programs to promote PA among BCS tailored to real-world contexts within low- to middle-income countries are limited. Cross-sector co-creation can be key to effective and scalable programs for BCS in these countries. This study aimed to evaluate the networking process to engage multisector stakeholders in the co-creation of a PA program for Colombian BCS called My Body. We employed a mixed-methods design including semistructured interviews, workshops and a social network analysis of centrality measures to assess stakeholders' engagement, resources and skills enabling the collaborative work, challenges, outcomes and lessons learned. The descriptive analysis and the centrality measures of the network revealed that 19 cross-sector stakeholders engaged in the My Body collaborative network. Through ongoing communication and cooperation, My Body built relationships between the academic lead institutions (local and international), and local and national public, private and academic institutions working in public health, sports and recreation, social sciences and engineering fields. The outcomes included the co-creation of the community-based PA program for BCS, its implementation through cross-sector synergies, increased relationships and communications among stakeholders, and successful dissemination of evidence and project results to the collaboration partners and other relevant stakeholders and community members. The mixed-methods assessment enabled understanding of ways to advance cross-sector co-creation of health promotion programs. The findings can help to enable continued development of sustainable cross-sector co-creation processes aimed at advancing PA promotion. Lay Summary Collaborative work among stakeholders and researchers from different governmental sectors and disciplinary fields can be key to design and implement effective and scalable programs to promote physical activity (PA) among breast cancer survivors (BCS). This might be particularly critical in low- to middle-income countries where the implementation of evidence-based health-promoting programs tailored to real-world contexts are limited. This study aimed to evaluate the networking process to engage multisector stakeholders in the co-creation of a PA program for Colombian BCS. We employed qualitative methods and social network analyses to assess stakeholders' engagement, resources and skills enabling the collaborative work, challenges, outcomes and lessons learned. The co-creation of the program improved synergies between research, policy and practice. Communication through several channels including e-mail and workshops was the key resource to advance the collaborative work. Stakeholders underscored that cross-sector networking allowed allocating resources and achieving shared goals. Sustainable cross-sector collaborative processes are key for health promotion.","10.1093/heapro/daac073","daac073","0957-4824","1460-2245","WOS:000827235500001","Jaramillo, Ana Maria/AAR-8244-2021 Montes, Felipe/AAV-3051-2020 Rubio, Maria Alejandra/R-7821-2018","Jaramillo, Ana Maria/0000-0003-2409-3064 Montes, Felipe/0000-0002-9923-4004 Goldman Rosas, Lisa/0000-0003-4053-7972 King, Abby/0000-0002-7949-8811 Blanco, Martha Maria/0000-0001-8358-2058 Rubio, Maria Alejandra/0000-0002-1133-4466",NA,NA,NA,NA,NA,NA,NA,NA,NA,141
"WOS.000577422600001","Article","Matthieu Nadini and Samuel Richmond and Jiayi Huang and Alessandro Rizzo and Maurizio Porfiri","Design and Feasibility Study of the Mobile Application StopTheSpread","IEEE ACCESS",2020,"8",NA,"172105-172122",NA,"The emergence of recent disease outbreaks calls for the design of new educational games aimed at increasing awareness in disease prevention. This article presents StopTheSpread, an educational mobile application that seeks to improve awareness about the best practices to prevent the spreading of seasonal flu in the general public. StopTheSpread integrates concepts in network science and epidemiology, within a freely available mobile application that provides a unique learning experience for free-choice learners about flu prevention. StopTheSpread teaches users basic concepts about flu prevention, within a series of games of increasing difficulty that maintain user engagement and offers a user-friendly design. StopTheSpread provides a summary of the best practices to prevent flu spreading according to the guidelines of the Centers for Disease Control and Prevention, and the World Health Organization, while connecting users to citizen science projects aimed at worldwide flu tracking. Through Facebook, Twitter, and email we reached volunteers during the COVID-19 confinement, to conduct an online feasibility study, toward assessing learning outcome in playing with our mobile application. Our results indicate that the use of StopTheSpread increased by 20\% the awareness about the spreading mechanism of flu, compared with the baseline population.","10.1109/ACCESS.2020.3022740",NA,"2169-3536",NA,"WOS:000577422600001","Porfiri, Maurizio/A-1712-2009 Nadini, Matthieu/AAO-6788-2020 Rizzo, Alessandro/G-2447-2012 Parikh, Menaka/AAE-1106-2021 Rizzo, Alessandro/H-9351-2016","Nadini, Matthieu/0000-0003-4542-7481 Rizzo, Alessandro/0000-0002-2386-3146",NA,NA,NA,NA,NA,NA,NA,NA,NA,144
"WOS.000928837400001","Article","Brenda Heaton and Sarah R. Baker","Methods to madness: The utility of complex systems science in a mad, mad world","COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY",2023,"51","1, SI","79-84","2023 FEB","Existing methods in social {[}oral] epidemiology primarily utilize statistical models that assume static characteristics of individuals and environments. While useful, an over reliance on these methods in the social and behavioural sciences can unnecessarily limit perspective and progress as even the most advanced statistical methods cannot capture complex behaviour over time given that systems evolve, environments respond, and behaviours and beliefs crystalize or deteriorate based on a variety of social, environmental and access variables. The recent consensus statement on Future Directions for the Behavioral and Social Sciences in Oral Health acknowledges that dental, oral and craniofacial health emerge from the complex interplay of multiple factors at multiple levels over time and highlights the need for the incorporation of new and underutilized methodologies. Complex Systems Science offers a suite of tools and methodologies that are responsive to the generative mechanisms and processes that underlie population distributions of oral health and disease. Specifically, they assume intricate, dynamic interactions between individuals and groups, they facilitate the study and synthesis of interconnections between people (e.g. patients, healthcare providers and policy makers), how these change over time, any differences across settings, and provide an opportunity to guide future longitudinal data collection and intervention science more effectively. This paper aims to provide an introduction to foundational principles of complex systems, complex systems thinking, and methods found in complex systems science, including social network analysis, system dynamics models and agent-based models, and offers perspectives on the challenges faced and opportunities afforded in the incorporation of these methods into the population oral health sciences.","10.1111/cdoe.12824",NA,"0301-5661","1600-0528","WOS:000928837400001",NA,"Baker, Sarah/0000-0002-2861-451X","FEB 2023",NA,NA,NA,NA,NA,NA,NA,NA,146
"WOS.000636206700004","Article","Dandan Wang and Yuxing Qian","Echo Chamber Effect in Rumor Rebuttal Discussions About COVID-19 in China: Social Media Content and Network Analysis Study","JOURNAL OF MEDICAL INTERNET RESEARCH",2021,"23","3",NA,"MAR 25","Background: The dissemination of rumor rebuttal content on social media is vital for rumor control and disease containment during public health crises. Previous research on the effectiveness of rumor rebuttal, to a certain extent, ignored or simplified the structure of dissemination networks and users' cognition as well as decision-making and interaction behaviors. Objective: This study aimed to roughly evaluate the effectiveness of rumor rebuttal; dig deeply into the attitude-based echo chamber effect on users' responses to rumor rebuttal under multiple topics on Weibo, a Chinese social media platform, in the early stage of the COVID-19 epidemic; and evaluate the echo chamber's impact on the information characteristics of user interaction content. Methods: We used Sina Weibo's application programming interface to crawl rumor rebuttal content related to COVID-19 from 10 AM on January 23, 2020, to midnight on April 8, 2020. Using content analysis, sentiment analysis, social network analysis, and statistical analysis, we first analyzed whether and to what extent there was an echo chamber effect on the shaping of individuals' attitudes when retweeting or commenting on others' tweets. Then, we tested the heterogeneity of attitude distribution within communities and the homophily of interactions between communities. Based on the results at user and community levels, we made comprehensive judgments. Finally, we examined users' interaction content from three dimensions-sentiment expression, information seeking and sharing, and civility-to test the impact of the echo chamber effect. Results: Our results indicated that the retweeting mechanism played an essential role in promoting polarization, and the commenting mechanism played a role in consensus building. Our results showed that there might not be a significant echo chamber effect on community interactions and verified that, compared to like-minded interactions, cross-cutting interactions contained significantly more negative sentiment, information seeking and sharing, and incivility. We found that online users' information-seeking behavior was accompanied by incivility, and information-sharing behavior was accompanied by more negative sentiment, which was often accompanied by incivility. Conclusions: Our findings revealed the existence and degree of an echo chamber effect from multiple dimensions, such as topic, interaction mechanism, and interaction level, and its impact on interaction content. Based on these findings, we provide several suggestions for preventing or alleviating group polarization to achieve better rumor rebuttal.","10.2196/27009","e27009","1438-8871",NA,"WOS:000636206700004","Qian, Yuxing/ABI-3343-2020 ","Qian, Yuxing/0000-0002-3803-2505 Wang, Dandan/0000-0002-5319-5820",NA,NA,NA,NA,NA,NA,NA,NA,NA,148
"WOS.000945475100001","Article","Jingjing Fan and Xiaoman Xu and Li Zhao","A bibliometric analysis of the theme trends and knowledge structures of pulmonary embolism from 2017 to 2021","FRONTIERS IN MEDICINE",2023,"10",NA,NA,"FEB 23","BackgroundPulmonary embolism (PE) is a popular area of research in the field of respiratory medicine. We performed a bibliometric analysis based on PubMed database to characterize the distribution pattern of literature and knowledge structures related to PE. MethodsLiterature pertaining to PE from January 1, 2017, to December 31, 2021, was retrieved from the PubMed database. Bibliographic information was generated using the Bibliographic Item Co-Occurrence Matrix Builder (BICOMB). The visualization matrix was established using gCLUTO software. Strategic diagram analysis was performed using GraphPad Prism 9 software. Social network analysis (SNA) was generated using Ucinet6.0 and NetDraw 2.084 software. ResultsOut of all the retrieved MeSH terms and subheadings, 52 MeSH terms/MeSH subheadings with a high frequency were found, and hot subjects were sorted into 6 clusters. The strategy diagram showed that the epidemiology, etiology, and drug therapy of PE were well advanced. In contrast, studies on diagnostic imaging, pathology, and complications of PE were still immature and offered potential research space. Social network analysis showed that marginal topics such as surgical treatment of pulmonary hypertension, prevention and control of postoperative complications, and metabolism and analysis of fibrin/fibrinogen degradation products were emerging research hotspots. ConclusionObjective analysis of the research developments in the field of PE can provide intuitive knowledge structure for researchers and clinicians. Analysis of the research hotspots related to PE is helpful for researchers and clinicians by highlighting future research directions.","10.3389/fmed.2023.1052928","1052928",NA,"2296-858X","WOS:000945475100001","Fan, Jingjing/AAS-9918-2021","Fan, Jingjing/0000-0002-1110-5735",NA,NA,NA,NA,NA,NA,NA,NA,NA,151
"WOS.000991985100004","Article","Emily Rickard and Emma Carmel and Piotr Ozieranski","Comparing pharmaceutical company payments in the four UK countries: a cross-sectional and social network analysis","BMJ OPEN",2023,"13","3",NA,"FEB","Objectives To examine the characteristics of pharmaceutical payments to healthcare and patient organisations in the four UK countries. Compare companies spending the most; types of organisations receiving payments and types of payments in the four countries. Measure the extent to which companies target payments at the same recipients in each country and whether it differs depending on the type of recipient. Design Cross-sectional comparative and social network analysis. Setting England, Scotland, Wales, Northern Ireland. Participants 100 donors (pharmaceutical companies) reporting payments to 4229 recipients (healthcare organisations and patient organisations) in 2015. Main outcome measures For each country: payment totals and distribution; average number of common recipients between companies; share of payments to organisations fulfilling different roles in the health ecosystem and payments for different activities. Results Companies prioritised different types of recipient and different types of activity in each country. There were significant differences in the distribution of payments across the four countries, even for similar types of recipients. Recipients in England and Wales received smaller individual payments than in Scotland and Northern Ireland. Overall, targeting shared recipients occurred most frequently in England, but was also common in certain pockets of each country's health ecosystem. We found evidence of reporting errors in Disclosure UK. Conclusions Our findings suggest a strategic approach to payments tailored to countries' policy and decision-making context, indicating there may be specific vulnerabilities to financial conflicts of interest at subnational level. Payment differences between countries may be occurring in other countries, particularly those with decentralised health systems and/or high levels of independence across its decision-making authorities. We call for a single database containing all recipient types, full location details and published with associated descriptive and network statistics.","10.1136/bmjopen-2022-061591","e061591","2044-6055",NA,"WOS:000991985100004",NA,"Ozieranski, Piotr/0000-0002-2023-3288 Rickard, Emily/0000-0003-2251-0127",NA,NA,NA,NA,NA,NA,NA,NA,NA,153
